FACE_ID,FILE,SUBJECT_ID,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT
1289,10600ba9dc06f851a99ad1b35e63d2c6.jpg,1731,2396.5,171.5,232,256
1290,106c0a54a3ad3d31d430978acc5b93d0.jpg,-1,4638.5,2602.5,488,532
1291,1070a3354faf6a343e6b40f08a997ded.jpg,-1,3015.8,1671.2,421.3,515.3
1292,10764b067bf24fb602b4a13a64e06096.jpg,-1,3501.5,987.5,246,438
1293,107b89fc92eb68bf04052cd995e67729.jpg,-1,435.5,2895.5,378,396
1294,107b89fc92eb68bf04052cd995e67729.jpg,997,1578.5,1453.5,239,287
1295,1083ffdabe5d15be0134aed16d544415.jpg,-1,2782.5,2894.5,632,484
1296,1085eb4c925bdb12b5be82b158580437.jpg,614,1172.5,2799.5,342,415
1297,1088e5b6740fc307a3487875f80585f7.jpg,126,3579.2,2178.4,376,458
1298,1088e5b6740fc307a3487875f80585f7.jpg,-1,4627.2,2611.9,499,515.3
1299,1088e5b6740fc307a3487875f80585f7.jpg,-1,4983.1,2378.8,196.3,437.6
1300,108c94751bd370dfd40cf5568f5d9377.jpg,-1,2066.5,1902.5,368,516
1301,108c94751bd370dfd40cf5568f5d9377.jpg,229,2969.5,2391.5,344,412
1302,108c94751bd370dfd40cf5568f5d9377.jpg,-1,3746.5,2370.5,444,492
1303,10966bcea54ee90b7adbbdced2b6a5b0.jpg,438,3030.5,1627.5,217,271
1304,10966bcea54ee90b7adbbdced2b6a5b0.jpg,405,255.5,1749.5,237,296
1305,10a09da3433fa04c883db652a71a5dbe.jpg,-1,3494.3,1708.1,417.2,564.4
1306,10ba854a91a47127cffeec6371822f75.jpg,642,3640.5,1296.5,207,282
1307,10ba854a91a47127cffeec6371822f75.jpg,654,483.5,2505.5,333,389
1308,10ba854a91a47127cffeec6371822f75.jpg,1087,1212.5,1569.5,214,276
1309,10ba854a91a47127cffeec6371822f75.jpg,679,2260.5,1729.5,218,261
1310,10bb3b643a0de93fc659df69b7a4c9c6.jpg,269,3744.5,2559.1,350,419
1311,10bb3b643a0de93fc659df69b7a4c9c6.jpg,5,1025.1,1570.5,331,398
1312,10bd3e185421368a2d323e128560edb0.jpg,643,825.5,2571.5,331,430
1313,10bf4be6df392c698cdba9f8de75ba6e.jpg,-1,4653.5,2037.5,306,444
1314,10bf4be6df392c698cdba9f8de75ba6e.jpg,1290,2445.5,1455.5,277,372
1315,10bfe24d59e1a01f6ae153930691fab8.jpg,1613,2976.5,1908.5,337,445
1316,10bfe24d59e1a01f6ae153930691fab8.jpg,301,4429.5,1594.5,375,450
1317,10ced58ebc178930c2b5fd3fa50a3688.jpg,1102,1200.5,1742.5,238,283
1318,10d46f1022b9a1409e40577393311f3c.jpg,195,1214.8,547.8,288,346
1319,10d46f1022b9a1409e40577393311f3c.jpg,303,4038.8,2045.7,361,450
1320,10d46f1022b9a1409e40577393311f3c.jpg,494,2158,577.4,258,315
1321,10d82ee40da59438edbae132f9fa33ae.jpg,280,3684.1,1893.7,349,420
1322,10d82ee40da59438edbae132f9fa33ae.jpg,155,2603.4,2055.7,322,392
1323,10d82ee40da59438edbae132f9fa33ae.jpg,295,1467,2020.8,346,429
1324,10dd551c44c574ed623595d8d042b72c.jpg,599,729.5,372.5,229,332
1325,10ddee0af78fca65e04c9521681e09d1.jpg,1511,1137.5,1230.5,253,416
1326,10dfa2c0e78748d22d68553b7d849d50.jpg,-1,4605.5,2415.5,324,462
1327,10e6e8d4cce97cb21be279a325f68bd9.jpg,949,2864.5,3038.5,332,395
1328,10e8b375d0f15cb4971ee3ca02b17185.jpg,-1,2469.5,2559.5,360,426
1329,10e948de9c5eb1945addffda73cc43b2.jpg,-1,4707.5,15.5,240,240
1330,10fbab3ba6c0ccc4da0ec2bfaffa63f1.jpg,-1,3339.5,1857.5,348,468
1331,10fbab3ba6c0ccc4da0ec2bfaffa63f1.jpg,-1,33.5,111.5,306,330
1332,10fc0501c36c471b844eb9a3dbeb096d.jpg,693,1563.5,1293.5,271,390
1333,11003de85bccb8891459e18332b4cfc1.jpg,1311,3772.5,2818.5,310,381
1334,11003de85bccb8891459e18332b4cfc1.jpg,-1,3585.5,1737.5,288,366
1335,11003de85bccb8891459e18332b4cfc1.jpg,1220,1701.5,1737.5,201,233
1336,11003de85bccb8891459e18332b4cfc1.jpg,-1,2451.5,2943.5,402,354
1337,1100a9f2504da0623a1df714f2cb4d32.jpg,418,3183.5,1293.5,158,230
1338,1100a9f2504da0623a1df714f2cb4d32.jpg,-1,1101.5,2967.5,378,408
1339,1103f77ed07a45756c1596bb62ccc683.jpg,-1,672.3,1319.5,278.1,339.5
1340,1103f77ed07a45756c1596bb62ccc683.jpg,-1,2222.4,276.6,302.7,306.7
1341,1103f77ed07a45756c1596bb62ccc683.jpg,-1,1645.7,166.1,319,359.9
1342,1103f77ed07a45756c1596bb62ccc683.jpg,-1,2750,321.6,347.6,274
1343,11070caecdf750119269014216f4594e.jpg,-1,1926.5,1882.5,372,544
1344,11070caecdf750119269014216f4594e.jpg,1615,1531.5,1534.5,294,333
1345,11073467d4a1cbc8dafa790acb823b2c.jpg,-1,1587.5,1443.5,306,426
1346,110746f7ea13439b022c3d837d5c758e.jpg,149,1472.5,1510.5,394,407
1347,110746f7ea13439b022c3d837d5c758e.jpg,-1,1986.5,1862.5,444,440
1348,110899d5e080b5704a07920bf32393d0.jpg,699,834.5,2580.5,312,375
1349,110bf58ed74f751f1dcc547404d2fda8.jpg,-1,1659.5,2721.5,372,396
1350,110bf58ed74f751f1dcc547404d2fda8.jpg,721,937.5,2148.5,253,304
1351,110bf58ed74f751f1dcc547404d2fda8.jpg,652,3862.5,2386.5,310,371
1352,1117f2451770641d1bef680c0c8af6a3.jpg,-1,1797.5,513.5,222,276
1353,1117f2451770641d1bef680c0c8af6a3.jpg,-1,1347.5,543.5,192,276
1354,111b37062be9f4f5964d5f1f5caeb5cd.jpg,-1,3617,2726.4,441.7,552.1
1355,111b37062be9f4f5964d5f1f5caeb5cd.jpg,-1,3224.4,2849.1,421.3,433.5
1356,111b37062be9f4f5964d5f1f5caeb5cd.jpg,-1,1064.9,1765.3,364,445.8
1357,112161ff3b9ecdee6844422ecfaef937.jpg,992,460.5,2975.5,239,287
1358,1122333097ddd69e61870e50b3580269.jpg,-1,1779.5,369.5,270,342
1359,112960699c70f9c818c14267c5848d6b.jpg,-1,1946.2,2824.3,381,429
1360,112960699c70f9c818c14267c5848d6b.jpg,-1,3850.2,2791.9,715.7,531.7
1361,112960699c70f9c818c14267c5848d6b.jpg,-1,3052.6,2857.3,658.5,429.4
1362,112960699c70f9c818c14267c5848d6b.jpg,107,1551.6,1568.2,351,421
1363,112b2664c8027d09cff5a133b4947198.jpg,1546,2789.5,1926.5,166,176
1364,112b2664c8027d09cff5a133b4947198.jpg,1084,513.5,1749.5,254,306
1365,1133c927df076d104922c08b13ad1975.jpg,1650,4567.5,156.5,212,270
1366,1133c927df076d104922c08b13ad1975.jpg,-1,4011.5,2607.5,444,402
1367,1137ee0cbf1d873ff3e8f2c6a26d295e.jpg,318,1782.5,1672.5,220,370
1368,1137ee0cbf1d873ff3e8f2c6a26d295e.jpg,-1,4490.5,22.5,204,212
1369,1137ee0cbf1d873ff3e8f2c6a26d295e.jpg,67,1415.5,1154.5,271,352
1370,11385bce7803598dd98d7d1c2898756b.jpg,-1,2692.7,2252,515.3,556.2
1371,113b11171c634f255a72be588e359720.jpg,-1,4746.5,2226.5,364,484
1372,113b11171c634f255a72be588e359720.jpg,59,1762.5,2558.5,328,452
1373,113b11171c634f255a72be588e359720.jpg,68,3132.5,2682.5,303,312
1374,113b3b8f5d208b4df357926438ec7f93.jpg,-1,4545.4,1863.5,335.4,458.1
1375,113b3b8f5d208b4df357926438ec7f93.jpg,-1,3060.8,2047.5,400.8,445.8
1376,113b3b8f5d208b4df357926438ec7f93.jpg,-1,58.8,419.7,310.8,413.1
1377,1144ae5d3e46ba3ecd322082c17bdabd.jpg,-1,2906.5,1550.5,592,632
1378,1144ae5d3e46ba3ecd322082c17bdabd.jpg,-1,3266.5,2666.5,472,592
1379,1144ae5d3e46ba3ecd322082c17bdabd.jpg,-1,250.5,698.5,424,432
1380,114ec44e5a14a7b30580d0b0a8e8a7e0.jpg,-1,5.6,1511.7,253.6,392.6
1381,114ec44e5a14a7b30580d0b0a8e8a7e0.jpg,308,2321.4,1462.2,336,404
1382,115512d27f85a7811e99d978928cc401.jpg,-1,898.5,2098.5,528,324
1383,115512d27f85a7811e99d978928cc401.jpg,-1,2934.5,2034.5,660,516
1384,115512d27f85a7811e99d978928cc401.jpg,-1,622.5,1606.5,328,344
1385,115eaf230bf36453ab3ac2d31e8c9181.jpg,-1,1942.5,1610.5,520,540
1386,115eaf230bf36453ab3ac2d31e8c9181.jpg,111,3511.5,1939.5,367,442
1387,116ae7fef92c01288819db3c7d59c89d.jpg,-1,1914.5,1266.5,500,576
1388,1172190d89de5767046a46fe94fefeca.jpg,-1,610.5,1674.5,420,448
1389,1176a71b536729e3605d9b58cbad4353.jpg,1675,1415.5,345.5,250,296
1390,117b427dea33af43ebeafcb30a92f263.jpg,-1,266.5,698.5,440,436
1391,117b427dea33af43ebeafcb30a92f263.jpg,-1,3042.5,2498.5,588,664
1392,117b427dea33af43ebeafcb30a92f263.jpg,-1,2910.5,1606.5,468,500
1393,1187b7b9a1acbc8ae3f2dca30b7de56f.jpg,1525,1005.5,1756.5,210,276
1394,1187b7b9a1acbc8ae3f2dca30b7de56f.jpg,119,1412.5,1700.5,162,210
1395,1187b7b9a1acbc8ae3f2dca30b7de56f.jpg,664,231.5,1771.5,267,316
1396,1187f6aeb8f55d140aff04b3f0f3012c.jpg,1114,1480.5,2985.5,266,373
1397,1187f6aeb8f55d140aff04b3f0f3012c.jpg,657,4063.5,2858.5,272,327
1398,1187f6aeb8f55d140aff04b3f0f3012c.jpg,750,2043.5,2958.5,256,366
1399,1187f6aeb8f55d140aff04b3f0f3012c.jpg,606,609.5,2331.5,296,349
1400,1187f6aeb8f55d140aff04b3f0f3012c.jpg,640,1192.5,2512.5,241,313
1401,1190ed13ca54c628ac063eaee7730fd2.jpg,951,1972.5,173.5,239,298
1402,11949146ff6ef309bded40cac97fde8f.jpg,609,501.5,2511.5,266,331
1403,11949146ff6ef309bded40cac97fde8f.jpg,-1,2079.5,2733.5,330,438
1404,11949146ff6ef309bded40cac97fde8f.jpg,-1,801.5,2865.5,318,432
1405,119d46595036b5ca3c5bd07aac31c02b.jpg,-1,2247.5,1575.5,312,396
1406,119d46595036b5ca3c5bd07aac31c02b.jpg,-1,195.5,1623.5,246,354
1407,119d46595036b5ca3c5bd07aac31c02b.jpg,-1,4359.5,39.5,270,258
1408,119d46595036b5ca3c5bd07aac31c02b.jpg,-1,1791.5,1479.5,258,318
1409,11aabec3910053aebe14f81819764a37.jpg,697,1628.5,1664.5,167,201
1410,11c3a0c36ff7a1ad99cdff95298f2b11.jpg,355,3386.5,1885.5,348,425
1411,11c4babe0935f015e558405e885b7a55.jpg,148,1719.5,2646.5,310,461
1412,11c4babe0935f015e558405e885b7a55.jpg,105,2878.5,2447.5,352,447
1413,11c4babe0935f015e558405e885b7a55.jpg,166,1590.5,2279.5,299,358
1414,11d07af07b3b6162212ddeada848d3a8.jpg,330,2650.4,2921.9,398,422
1415,11d20958cc24af068b3e6040794a441f.jpg,-1,586.4,1503.6,388.5,425.4
1416,11d20958cc24af068b3e6040794a441f.jpg,-1,4107.8,2231.6,400.8,486.7
1417,11d3c8ac8defc4f0060e4cc240659c80.jpg,-1,207.5,273.5,192,258
1418,11d3c8ac8defc4f0060e4cc240659c80.jpg,-1,4887.5,1929.5,294,432
1419,11d3c8ac8defc4f0060e4cc240659c80.jpg,-1,2349.5,159.5,234,288
1420,11d3c8ac8defc4f0060e4cc240659c80.jpg,1285,3913.5,2058.5,188,252
1421,11d67fac3e09626f2ae021095523e2cc.jpg,530,4819.5,1331.5,265,364
1422,11d67fac3e09626f2ae021095523e2cc.jpg,41,490.5,1359.5,294,353
1423,11d67fac3e09626f2ae021095523e2cc.jpg,-1,1822.5,1158.5,376,428
1424,11da0d1d2a13d59039da150c9ca13f50.jpg,-1,3203.9,2877.8,539.9,515.3
1425,11da0d1d2a13d59039da150c9ca13f50.jpg,-1,3952.4,2755.1,449.9,544
1426,11da0d1d2a13d59039da150c9ca13f50.jpg,-1,2606.8,88.4,400.8,392.6
1427,11e0b21bc99eb46d59832045bb14b688.jpg,1057,336.5,1563.5,266,320
1428,11e0b21bc99eb46d59832045bb14b688.jpg,1087,4467.5,1263.5,203,275
1429,11f8ef90d0be715a685339c5fe29917f.jpg,-1,275.5,2207,572.6,515.3
1430,11f8ef90d0be715a685339c5fe29917f.jpg,288,1985.8,1148,267,320
1431,11ffca892855607abb9d086a7b592118.jpg,1512,2523.5,243.5,259,342
1432,1201662157ac89e5dd04a941d9658b4d.jpg,233,2222.5,1530.5,399,486
1433,1201662157ac89e5dd04a941d9658b4d.jpg,-1,1922.5,1146.5,508,352
1434,1201662157ac89e5dd04a941d9658b4d.jpg,1600,145.5,576.5,236,284
1435,1214291cbd12a2ff3282ce4acec57415.jpg,-1,1017.5,417.5,222,354
1436,1226360dc6709d79d3172959acf6aa7c.jpg,330,2761.4,2918.3,374,409
1437,1226360dc6709d79d3172959acf6aa7c.jpg,-1,2942.2,18.9,278.1,155.4
1438,12276bf03aef0a8b8c725eccb9e10f4d.jpg,790,693.5,1881.5,258,336
1439,12376580803feb226a1c2efdc329b689.jpg,814,4095.5,1408.5,118,142
1440,1239839525c1ee7d2cbe267287681892.jpg,1212,2961.5,1147.5,364,416
1441,1239839525c1ee7d2cbe267287681892.jpg,183,1420.5,1854.5,320,384
1442,123e16fdead3f96363ecffc673dd14b6.jpg,-1,3286.5,1902.5,672,612
1443,123e16fdead3f96363ecffc673dd14b6.jpg,129,2403.5,1658.5,319,415
1444,1243e3f6682208b4024cfc06c55e8105.jpg,-1,693.5,429.5,264,396
1445,1269061bbec1756b6b35bbdf1b2e49bd.jpg,-1,387.5,381.5,246,348
1446,126914655394fbe78b2d5a46cd7b12e0.jpg,-1,2871.5,2157.5,348,426
1447,126914655394fbe78b2d5a46cd7b12e0.jpg,1777,4235.5,1986.5,235,349
1448,1274dfe4e910eb19389d757908d77a96.jpg,-1,4599.5,2781.5,426,480
1449,1274dfe4e910eb19389d757908d77a96.jpg,584,4251.5,2325.5,307,377
1450,1279ecbf9d5b5d917df3d21298d05dce.jpg,-1,603.5,1479.5,252,414
1451,127bdc794d919dbedb35b7ff94fc47aa.jpg,-1,1227.5,393.5,228,324
1452,127bdc794d919dbedb35b7ff94fc47aa.jpg,667,921.5,960.5,277,400
1453,128bc5bf5d497abf4550fa6e92b40afa.jpg,-1,3114.5,2150.5,496,608
1454,128bc5bf5d497abf4550fa6e92b40afa.jpg,1593,337.5,800.5,280,361
1455,128bc5bf5d497abf4550fa6e92b40afa.jpg,-1,3682.5,2346.5,528,616
1456,12919305ce53d7e85aa0dfc72eda769e.jpg,-1,154.5,702.5,368,524
1457,12919305ce53d7e85aa0dfc72eda769e.jpg,35,2409.5,1633.5,345,376
1458,12919305ce53d7e85aa0dfc72eda769e.jpg,-1,762.5,1062.5,364,500
1459,12a0fbad9c3d58cb6b7349b4a91e0ce5.jpg,214,2793.6,1633.4,256,308
1460,12a0fbad9c3d58cb6b7349b4a91e0ce5.jpg,-1,3255.5,2364.4,425.2,390.4
1461,12a2e96d322bc307e1a7f7c6be967a29.jpg,-1,1047.5,459.5,252,366
1462,12a812a6a11a2c3a346017c087929685.jpg,-1,4791.5,1977.5,366,330
1463,12a812a6a11a2c3a346017c087929685.jpg,-1,1491.5,1041.5,240,378
1464,12a812a6a11a2c3a346017c087929685.jpg,-1,3285.5,1965.5,258,348
1465,12ad6cce4f3c6a771eb7e5815cea1d40.jpg,-1,2313.5,1611.5,336,462
1466,12ad6cce4f3c6a771eb7e5815cea1d40.jpg,1729,3285.5,1695.5,349,391
1467,12b8db5d1afdd94827408548e2d62e9c.jpg,-1,2013.5,2433.5,324,372
1468,12b8db5d1afdd94827408548e2d62e9c.jpg,843,573.5,2595.5,310,345
1469,12b8db5d1afdd94827408548e2d62e9c.jpg,1351,1040.5,3062.5,285,342
1470,12b8db5d1afdd94827408548e2d62e9c.jpg,-1,633.5,2949.5,432,390
1471,12b8db5d1afdd94827408548e2d62e9c.jpg,631,878.5,2313.5,311,375
1472,12b8db5d1afdd94827408548e2d62e9c.jpg,231,2483.5,2149.5,257,308
1473,12b8db5d1afdd94827408548e2d62e9c.jpg,-1,807.5,2049.5,372,336
1474,12b8db5d1afdd94827408548e2d62e9c.jpg,638,2269.5,2301.5,280,337
1475,12b8db5d1afdd94827408548e2d62e9c.jpg,707,1453.5,2475.5,266,319
1476,12bcdb354133904c70bbab85ef6882f2.jpg,1571,3065.5,1363.5,292,375
1477,12bcdb354133904c70bbab85ef6882f2.jpg,-1,4478.5,1646.5,512,648
1478,12d1f25f7da5fb953c244b60fb98b975.jpg,776,3875.5,1100.5,302,386
1479,12d249258ffcf64564fa89f46391d59e.jpg,1120,1830.5,2787.5,332,410
1480,12d249258ffcf64564fa89f46391d59e.jpg,-1,645.5,2895.5,342,438
1481,12d784fba056243b5d158126d8ffaf3d.jpg,390,2366.5,1282.5,302,389
1482,12d7d0374c01c676d2a5b09031264f17.jpg,298,3216.1,2252,415,499
1483,12e4d61422d72e4032912f7c802b351f.jpg,205,1831.7,6.6,218,213
1484,12e57bd6f3bca21deccd3b9013358ab9.jpg,-1,93.5,1203.5,324,468
1485,12e57bd6f3bca21deccd3b9013358ab9.jpg,1729,520.5,1185.5,276,361
1486,12f19806e869e43d4d7612101b0aefdb.jpg,-1,2831.8,2080.2,372.2,519.4
1487,12f19806e869e43d4d7612101b0aefdb.jpg,-1,1621.1,1233.6,319,437.6
1488,12fb1853cbaffb6d4843af7dba7751ec.jpg,281,2266.5,997.5,312,376
1489,12fb1853cbaffb6d4843af7dba7751ec.jpg,-1,2602.5,2142.5,432,588
1490,12fb26a594144d4c263709530bde0926.jpg,735,4311.5,1678.5,231,304
1491,12fb26a594144d4c263709530bde0926.jpg,-1,285.5,2427.5,354,384
1492,1302a86e3c7a5c508295f9d93f4927bb.jpg,-1,3249.5,2841.5,354,468
1493,1302a86e3c7a5c508295f9d93f4927bb.jpg,1432,1605.5,1798.5,260,348
1494,130650c71a22c8d0d6d487e83e140a48.jpg,-1,4005.5,489.5,264,360
1495,130a978f54a4722efd56f01fab47fd4b.jpg,452,979.5,2094.5,324,279
1496,130f5af8bd00da683edfc842af0d5f53.jpg,1571,1008.5,959.5,293,374
1497,130f5af8bd00da683edfc842af0d5f53.jpg,-1,3982.5,2246.5,384,484
1498,130f5af8bd00da683edfc842af0d5f53.jpg,-1,4586.5,2026.5,404,536
1499,130f5af8bd00da683edfc842af0d5f53.jpg,-1,4290.5,902.5,396,464
1500,130f5af8bd00da683edfc842af0d5f53.jpg,1805,2823.5,1171.5,307,346
1501,13123286add14991cc17db729acaff56.jpg,-1,4822.5,754.5,308,424
1502,13123286add14991cc17db729acaff56.jpg,1814,3127.5,1083.5,291,364
1503,13123286add14991cc17db729acaff56.jpg,-1,2070.5,866.5,420,536
1504,13157cff6056c05d313045351cd63400.jpg,-1,2428.2,1950.8,444.6,568.3
1505,13157cff6056c05d313045351cd63400.jpg,1593,423.7,759.2,226,325
1506,13157cff6056c05d313045351cd63400.jpg,457,3659,1273.6,285,364
1507,131aab6ae0ced505731341ff15b5fb3c.jpg,130,3723.5,1302.5,332,430
1508,131aab6ae0ced505731341ff15b5fb3c.jpg,87,3933.5,1166.5,300,399
1509,131aab6ae0ced505731341ff15b5fb3c.jpg,-1,2930.5,1766.5,540,552
1510,131aab6ae0ced505731341ff15b5fb3c.jpg,161,3415.5,2733.5,325,389
1511,131aab6ae0ced505731341ff15b5fb3c.jpg,120,1129.5,1060.5,324,389
1512,131ced59d479e73d80af3e41d672c918.jpg,751,2980.5,2787.5,327,381
1513,131ced59d479e73d80af3e41d672c918.jpg,-1,2487.5,975.5,210,252
1514,131ced59d479e73d80af3e41d672c918.jpg,-1,3345.5,2859.5,330,402
1515,1320178e600f5f159b335aca916db69c.jpg,-1,2242.5,1146.5,392,468
1516,13230767447d74804040e1e968fd20ee.jpg,-1,3130.3,2350.2,376.3,531.7
1517,13230767447d74804040e1e968fd20ee.jpg,-1,1306.2,1622.2,347.6,437.6
1518,13250b6156395cb6f1f5664614995b9e.jpg,303,3445.9,1071.4,330,397
1519,13250b6156395cb6f1f5664614995b9e.jpg,420,1701.1,1398.8,293,369
1520,1325faaf5deae3e0f80138ce8cc371d9.jpg,1163,3884.5,2602.5,261,312
1521,1325faaf5deae3e0f80138ce8cc371d9.jpg,-1,4713.5,15.5,324,264
1522,1326a4d4783f4ecda3675035fc5554bd.jpg,-1,2493.9,1757.5,460,491
1523,1326a4d4783f4ecda3675035fc5554bd.jpg,-1,375.5,2364.4,537.3,579.9
1524,132fccd48b944de406efdba5f5b53349.jpg,-1,1017.5,1431.5,324,432
1525,1334f0f4a32873e2d34418324f738919.jpg,-1,1095.5,1335.5,258,450
1526,13399e2e68514fca89cd3aad43ffdabb.jpg,348,109.5,1187.5,346,415
1527,13399e2e68514fca89cd3aad43ffdabb.jpg,-1,2126.5,1134.5,636,408
1528,13399e2e68514fca89cd3aad43ffdabb.jpg,233,2269.5,1646.5,433,478
1529,1342a1a0ef43be1b6f1255185ae4aea2.jpg,596,2261.5,1252.5,299,320
1530,13474c9a7d5d0c460c8be94b363d9677.jpg,-1,387.1,717.6,479.4,398.2
1531,13474c9a7d5d0c460c8be94b363d9677.jpg,457,1409,631.7,276,335
1532,13474c9a7d5d0c460c8be94b363d9677.jpg,-1,939.9,2530.6,359.5,529.6
1533,13489fcaaf6efa4a914886f1f6b3da61.jpg,-1,1731.5,1479.5,252,354
1534,13489fcaaf6efa4a914886f1f6b3da61.jpg,-1,1491.5,141.5,240,324
1535,13489fcaaf6efa4a914886f1f6b3da61.jpg,-1,807.5,549.5,240,336
1536,13489fcaaf6efa4a914886f1f6b3da61.jpg,-1,603.5,1317.5,180,354
1537,1353b61e53d6e4772a4e81054fc07d2a.jpg,-1,2970.8,2693.7,548.1,658.5
1538,1353b61e53d6e4772a4e81054fc07d2a.jpg,-1,1486.2,1470.8,474.4,556.2
1539,13570c1cd26de93ab6b70e778eee677c.jpg,-1,1719.5,189.5,234,306
1540,1362c20db8fbcf776959780324629206.jpg,-1,1749.5,501.5,210,300
1541,1362c20db8fbcf776959780324629206.jpg,-1,4383.5,1977.5,288,432
1542,1362c20db8fbcf776959780324629206.jpg,-1,2433.5,9.5,234,204
1543,13664e91f84b2b4729d39a9d84595a7d.jpg,-1,1042.5,2190.5,268,488
1544,13664e91f84b2b4729d39a9d84595a7d.jpg,-1,1894.5,2034.5,396,576
1545,136c9eed03d391d7964f0c5ddcbfdf07.jpg,516,2154.5,1403.5,183,282
1546,136f8e08bc87ca5ac07b31b87a80106a.jpg,17,4766.3,2624.2,413,490
1547,136f8e08bc87ca5ac07b31b87a80106a.jpg,324,2313.3,615.6,273,351
1548,136f8e08bc87ca5ac07b31b87a80106a.jpg,-1,2398.2,1209.1,380.4,527.6
1549,13705e0467756734e0899ee19299ddf8.jpg,-1,4017.5,1923.5,330,456
1550,1375eb25abff2d231e4569ab7a9191d2.jpg,-1,4065.5,783.5,318,492
1551,137b65c387db85bde5e14a1a410bb93b.jpg,-1,1293.5,1473.5,246,426
1552,137b65c387db85bde5e14a1a410bb93b.jpg,558,3926.5,16.5,199,227
1553,137bac61c2543c792bca31ee6e75355d.jpg,-1,1148.5,1043.5,259,347
1554,137bac61c2543c792bca31ee6e75355d.jpg,-1,4605.5,9.5,234,204
1555,137bac61c2543c792bca31ee6e75355d.jpg,-1,951.5,441.5,222,330
1556,137bac61c2543c792bca31ee6e75355d.jpg,-1,1269.5,381.5,234,300
1557,137bac61c2543c792bca31ee6e75355d.jpg,-1,543.5,603.5,222,366
1558,137bac61c2543c792bca31ee6e75355d.jpg,1067,4983.5,273.5,193,259
1559,137bac61c2543c792bca31ee6e75355d.jpg,-1,4209.5,2493.5,343,385
1560,13978268ca31e39233190480cdf031c7.jpg,-1,2958.5,1790.5,456,572
1561,13978268ca31e39233190480cdf031c7.jpg,-1,2138.5,1442.5,440,556
1562,13a26480f95f736b728cc49d4dd13c10.jpg,-1,1539.5,885.5,258,300
1563,13a34b50fe387363d66e8d6f5f41b6a8.jpg,1774,2305.5,1932.5,207,261
1564,13a34b50fe387363d66e8d6f5f41b6a8.jpg,1629,3327.5,2019.5,253,350
1565,13a34b50fe387363d66e8d6f5f41b6a8.jpg,-1,249.5,495.5,228,354
1566,13b060de1bf67c39a9d21cbd14b09987.jpg,-1,1887.5,219.5,186,306
1567,13b060de1bf67c39a9d21cbd14b09987.jpg,1403,2128.5,1924.5,247,348
1568,13b060de1bf67c39a9d21cbd14b09987.jpg,-1,3957.5,1977.5,312,456
1569,13b060de1bf67c39a9d21cbd14b09987.jpg,-1,2715.5,225.5,198,300
1570,13b681abe3a7e7763f167ed7ab2f673e.jpg,-1,39.5,1365.5,282,426
1571,13b74b75db83e2bbccd9e5b0cf879f66.jpg,-1,2546.5,42.5,204,284
1572,13b74b75db83e2bbccd9e5b0cf879f66.jpg,-1,238.5,1750.5,448,416
1573,13bf467b81725d7cc6febb6d9dd4583f.jpg,252,2718.5,1868.5,343,413
1574,13bf467b81725d7cc6febb6d9dd4583f.jpg,-1,786.5,806.5,444,484
1575,13c5ea04e77a795a7b78cbdafe813066.jpg,-1,4455.5,801.5,276,420
1576,13cf818b92de031c93dae9325a4d57f2.jpg,-1,2046.5,2314.5,428,456
1577,13cf818b92de031c93dae9325a4d57f2.jpg,-1,1674.5,110.5,296,324
1578,13d149affe4396da454c2f851f75e9b2.jpg,-1,2345.1,2513.8,413.1,519.4
1579,13d149affe4396da454c2f851f75e9b2.jpg,398,3731.5,1671.2,343,458
1580,13d1e2a127486a1b46f3fd0820159ae6.jpg,1107,3897.5,2407.5,384,447
1581,13d2e04cec705686f9982d027edf3ab2.jpg,-1,4482.5,2886.5,460,516
1582,13d2e04cec705686f9982d027edf3ab2.jpg,-1,1790.5,202.5,360,384
1583,13d2e04cec705686f9982d027edf3ab2.jpg,-1,2914.5,2006.5,508,488
1584,13d2e04cec705686f9982d027edf3ab2.jpg,-1,1150.5,118.5,352,452
1585,13d81fa20329fece1c968663d5d27b84.jpg,-1,2475.5,1707.5,342,294
1586,13d81fa20329fece1c968663d5d27b84.jpg,612,898.5,2166.5,279,327
1587,13dd4f0ae625b179425c633abe7a0981.jpg,-1,4239.5,1989.5,372,498
1588,13dd4f0ae625b179425c633abe7a0981.jpg,1432,1039.5,1360.5,217,261
1589,13e43f6f7018933588eb42f82922f54d.jpg,-1,3406.5,2750.5,544,488
1590,13e43f6f7018933588eb42f82922f54d.jpg,25,1652.5,1223.5,355,425
1591,13e872603d053894d9f0b64383f1a38d.jpg,-1,4111.9,1618.1,421.3,490.8
1592,13e872603d053894d9f0b64383f1a38d.jpg,-1,2819.5,14.8,265.8,135
1593,13e872603d053894d9f0b64383f1a38d.jpg,-1,2197.8,2407.4,429.4,519.4
1594,13fc89dde1bb2160a6ab44cb0c32d7f6.jpg,155,1031.9,1704.1,262,314
1595,13fc89dde1bb2160a6ab44cb0c32d7f6.jpg,280,1802.6,1550.9,332,398
1596,1408b95f6ec9d64c38bd70623cd83941.jpg,-1,1437.5,369.5,222,288
1597,1419bccb782ebfe2d50cd8655e3b2162.jpg,1451,441.5,1930.5,242,290
1598,14232538652308eb8cf88212cbe47289.jpg,-1,2739.5,1599.5,246,348
